JAMMU & KASHMIR,JAMMU,2001,27,13,43,0,4,103,13,5,3607
JAMMU & KASHMIR,KARGIL,2001,0,0,2,0,0,5,3,0,82
JAMMU & KASHMIR,KATHUA,2001,16,13,11,1,2,43,15,3,817
JAMMU & KASHMIR,KULGAM,2001,39,6,35,1,17,77,34,0,635
JAMMU & KASHMIR,KUPWARA,2001,141,6,47,0,1,74,22,0,1027
JAMMU & KASHMIR,LEH,2001,3,0,1,0,0,5,0,0,137
JAMMU & KASHMIR,POONCH,2001,100,13,16,1,0,30,40,0,766
JAMMU & KASHMIR,PULWAMA,2001,46,7,37,1,27,127,23,0,883
JAMMU & KASHMIR,RAILWAYS,2001,1,0,0,0,0,0,0,0,17
JAMMU & KASHMIR,RAJOURI,2001,76,17,20,2,4,3,18,3,965
JAMMU & KASHMIR,RAMBAN,2001,51,3,7,1,1,2,19,0,537
JAMMU & KASHMIR,REASI,2001,36,7,11,1,0,6,12,0,389
JAMMU & KASHMIR,SRINAGAR,2001,63,8,115,6,59,158,64,0,3042
JAMMU & KASHMIR,UDHAMPUR,2001,21,10,15,0,2,46,6,2,1010
JHARKHAND,BOKARO,2001,70,26,38,38,66,119,13,25,1936
JHARKHAND,CHAIBASA,2001,109,32,17,7,9,22,5,0,669
JHARKHAND,CHATRA,2001,40,6,10,23,15,90,1,7,748
JHARKHAND,DEOGHAR,2001,47,22,7,13,15,118,11,10,1106
JHARKHAND,DHANBAD,2001,97,32,57,56,48,205,14,30,2916
JHARKHAND,DHANBAD RLY.,2001,11,2,4,12,13,4,0,0,360
JHARKHAND,DUMKA,2001,63,27,24,11,8,75,16,3,1016
JHARKHAND,GARHWA,2001,32,11,5,19,17,113,12,15,788
JHARKHAND,GIRIDIH,2001,63,42,15,56,27,173,21,30,1918
JHARKHAND,GODDA,2001,61,37,30,24,18,90,0,1,1030
JHARKHAND,GUMLA,2001,136,29,16,30,44,40,0,0,658
JHARKHAND,HAZARIBAGH,2001,76,41,42,85,68,268,5,31,2498
JHARKHAND,JAMSHEDPUR,2001,81,50,60,10,27,131,8,6,2712
JHARKHAND,JAMSHEDPUR RLY.,2001,4,1,0,6,4,2,0,0,148
JHARKHAND,JAMTARA,2001,22,18,14,6,9,61,3,5,473
JHARKHAND,KODERMA,2001,21,2,14,13,15,80,3,11,667
JHARKHAND,LATEHAR,2001,54,12,4,44,9,27,0,6,380
JHARKHAND,LOHARDAGGA,2001,33,12,14,8,11,29,3,0,311
JHARKHAND,PAKUR,2001,31,23,7,11,5,39,7,7,483
JHARKHAND,PALAMU,2001,73,15,14,43,32,160,23,18,1461
JHARKHAND,RANCHI,2001,243,73,1,81,140,66,10,4,1602
JHARKHAND,SAHEBGANJ,2001,47,20,17,12,8,72,10,3,628
JHARKHAND,SARAIKELA,2001,44,17,19,15,12,29,0,4,692
JHARKHAND,SIMDEGA,2001,49,17,12,13,27,5,0,1,247
KARNATAKA,BAGALKOT,2001,59,2,17,2,3,218,12,1,1710
KARNATAKA,BANGALORE COMMR.,2001,221,40,152,31,284,298,3,40,27254
KARNATAKA,BANGALORE RURAL,2001,137,13,37,23,32,358,39,30,5209
KARNATAKA,BELGAUM,2001,120,8,27,19,47,389,25,4,5053
KARNATAKA,BELLARY,2001,58,16,14,5,20,260,13,5,3229
KARNATAKA,BIDAR,2001,48,7,19,7,36,163,21,2,4371
KARNATAKA,BIJAPUR,2001,51,6,24,5,21,396,34,1,2941
